docIdx	label
A2460	comp.sys.mac.hardware
A2461	comp.sys.mac.hardware
A2462	comp.sys.mac.hardware
A2463	comp.sys.mac.hardware
A2464	comp.sys.mac.hardware
A2465	comp.sys.mac.hardware
A2466	comp.sys.mac.hardware
A2467	comp.sys.mac.hardware
A2468	comp.sys.mac.hardware
A2469	comp.sys.mac.hardware
A247	alt.atheism
A2470	comp.sys.mac.hardware
A2471	comp.sys.mac.hardware
A2472	comp.sys.mac.hardware
A2473	comp.sys.mac.hardware
A2474	comp.sys.mac.hardware
A2475	comp.sys.mac.hardware
A2476	comp.sys.mac.hardware
A2477	comp.sys.mac.hardware
A2478	comp.sys.mac.hardware
A2479	comp.sys.mac.hardware
A248	alt.atheism
A2480	comp.sys.mac.hardware
A2481	comp.sys.mac.hardware
A2482	comp.sys.mac.hardware
A2483	comp.sys.mac.hardware
A2484	comp.sys.mac.hardware
A2485	comp.sys.mac.hardware
A2486	comp.sys.mac.hardware
A2487	comp.sys.mac.hardware
A2488	comp.sys.mac.hardware
A2489	comp.sys.mac.hardware
A249	alt.atheism
A2490	comp.sys.mac.hardware
A2491	comp.sys.mac.hardware
A2492	comp.sys.mac.hardware
A2493	comp.sys.mac.hardware
A2494	comp.sys.mac.hardware
A2495	comp.sys.mac.hardware
A2496	comp.sys.mac.hardware
A2497	comp.sys.mac.hardware
A2498	comp.sys.mac.hardware
A2499	comp.sys.mac.hardware
A25	alt.atheism
A250	alt.atheism
A2500	comp.sys.mac.hardware
A2501	comp.sys.mac.hardware
A2502	comp.sys.mac.hardware
A2503	comp.sys.mac.hardware
A2504	comp.sys.mac.hardware
A2505	comp.sys.mac.hardware
A2506	comp.sys.mac.hardware
A2507	comp.sys.mac.hardware
A2508	comp.sys.mac.hardware
A2509	comp.sys.mac.hardware
A251	alt.atheism
A2510	comp.sys.mac.hardware
A2511	comp.sys.mac.hardware
A2512	comp.sys.mac.hardware
A2513	comp.sys.mac.hardware
A2514	comp.sys.mac.hardware
A2515	comp.sys.mac.hardware
A2516	comp.sys.mac.hardware
A2517	comp.sys.mac.hardware
A2518	comp.sys.mac.hardware
A2519	comp.sys.mac.hardware
A252	alt.atheism
A2520	comp.sys.mac.hardware
A2521	comp.sys.mac.hardware
A2522	comp.sys.mac.hardware
A2523	comp.sys.mac.hardware
A2524	comp.sys.mac.hardware
A2525	comp.sys.mac.hardware
A2526	comp.sys.mac.hardware
A2527	comp.sys.mac.hardware
A2528	comp.sys.mac.hardware
A2529	comp.sys.mac.hardware
A253	alt.atheism
A2530	comp.sys.mac.hardware
A2531	comp.sys.mac.hardware
A2532	comp.sys.mac.hardware
A2533	comp.sys.mac.hardware
A2534	comp.sys.mac.hardware
A2535	comp.sys.mac.hardware
A2536	comp.sys.mac.hardware
A2537	comp.sys.mac.hardware
A2538	comp.sys.mac.hardware
A2539	comp.sys.mac.hardware
A254	alt.atheism
A2540	comp.sys.mac.hardware
A2541	comp.sys.mac.hardware
A2542	comp.sys.mac.hardware
A2543	comp.sys.mac.hardware
A2544	comp.sys.mac.hardware
A2545	comp.sys.mac.hardware
A2546	comp.sys.mac.hardware
A2547	comp.sys.mac.hardware
A2548	comp.sys.mac.hardware
A2549	comp.sys.mac.hardware
A255	alt.atheism
A2550	comp.sys.mac.hardware
A2551	comp.sys.mac.hardware
A2552	comp.sys.mac.hardware
A2553	comp.sys.mac.hardware
A2554	comp.sys.mac.hardware
A2555	comp.sys.mac.hardware
A2556	comp.sys.mac.hardware
A2557	comp.sys.mac.hardware
A2558	comp.sys.mac.hardware
A2559	comp.sys.mac.hardware
A256	alt.atheism
A2560	comp.sys.mac.hardware
A2561	comp.sys.mac.hardware
A2562	comp.sys.mac.hardware
A2563	comp.sys.mac.hardware
A2564	comp.sys.mac.hardware
A2565	comp.sys.mac.hardware
A2566	comp.sys.mac.hardware
A2567	comp.sys.mac.hardware
A2568	comp.sys.mac.hardware
A2569	comp.sys.mac.hardware
A257	alt.atheism
A2570	comp.sys.mac.hardware
A2571	comp.sys.mac.hardware
A2572	comp.sys.mac.hardware
A2573	comp.sys.mac.hardware
A2574	comp.sys.mac.hardware
A2575	comp.sys.mac.hardware
A2576	comp.sys.mac.hardware
A2577	comp.sys.mac.hardware
A2578	comp.sys.mac.hardware
A2579	comp.sys.mac.hardware
A258	alt.atheism
A2580	comp.sys.mac.hardware
A2581	comp.sys.mac.hardware
A2582	comp.sys.mac.hardware
A2583	comp.sys.mac.hardware
A2584	comp.sys.mac.hardware
A2585	comp.sys.mac.hardware
A2586	comp.sys.mac.hardware
A2587	comp.sys.mac.hardware
A2588	comp.sys.mac.hardware
A2589	comp.sys.mac.hardware
A259	alt.atheism
A2590	comp.sys.mac.hardware
A2591	comp.sys.mac.hardware
A2592	comp.sys.mac.hardware
A2593	comp.sys.mac.hardware
A2594	comp.sys.mac.hardware
A2595	comp.sys.mac.hardware
A2596	comp.sys.mac.hardware
A2597	comp.sys.mac.hardware
A2598	comp.sys.mac.hardware
A2599	comp.sys.mac.hardware
A26	alt.atheism
A260	alt.atheism
A2600	comp.sys.mac.hardware
A2601	comp.sys.mac.hardware
A2602	comp.sys.mac.hardware
A2603	comp.sys.mac.hardware
A2604	comp.sys.mac.hardware
A2605	comp.sys.mac.hardware
A2606	comp.sys.mac.hardware
A2607	comp.sys.mac.hardware
A2608	comp.sys.mac.hardware
A2609	comp.sys.mac.hardware
A261	alt.atheism
A2610	comp.sys.mac.hardware
A2611	comp.sys.mac.hardware
A2612	comp.sys.mac.hardware
A2613	comp.sys.mac.hardware
A2614	comp.sys.mac.hardware
A2615	comp.sys.mac.hardware
A2616	comp.sys.mac.hardware
A2617	comp.sys.mac.hardware
A2618	comp.sys.mac.hardware
A2619	comp.sys.mac.hardware
A262	alt.atheism
A2620	comp.sys.mac.hardware
A2621	comp.sys.mac.hardware
A2622	comp.sys.mac.hardware
A2623	comp.sys.mac.hardware
A2624	comp.sys.mac.hardware
A2625	comp.sys.mac.hardware
A2626	comp.sys.mac.hardware
A2627	comp.sys.mac.hardware
A2628	comp.sys.mac.hardware
A2629	comp.sys.mac.hardware
A263	alt.atheism
A2630	comp.sys.mac.hardware
A2631	comp.sys.mac.hardware
A2632	comp.sys.mac.hardware
A2633	comp.sys.mac.hardware
A2634	comp.sys.mac.hardware
A2635	comp.sys.mac.hardware
A2636	comp.sys.mac.hardware
A2637	comp.sys.mac.hardware
A2638	comp.sys.mac.hardware
A2639	comp.sys.mac.hardware
A264	alt.atheism
A2640	comp.sys.mac.hardware
A2641	comp.sys.mac.hardware
A2642	comp.sys.mac.hardware
A2643	comp.sys.mac.hardware
A2644	comp.sys.mac.hardware
A2645	comp.sys.mac.hardware
A2646	comp.sys.mac.hardware
A2647	comp.sys.mac.hardware
A2648	comp.sys.mac.hardware
A2649	comp.sys.mac.hardware
A265	alt.atheism
A2650	comp.sys.mac.hardware
A2651	comp.sys.mac.hardware
A2652	comp.sys.mac.hardware
A2653	comp.sys.mac.hardware
A2654	comp.sys.mac.hardware
A2655	comp.sys.mac.hardware
A2656	comp.sys.mac.hardware
A2657	comp.sys.mac.hardware
A2658	comp.sys.mac.hardware
A2659	comp.sys.mac.hardware
A266	alt.atheism
A2660	comp.sys.mac.hardware
A2661	comp.sys.mac.hardware
A2662	comp.sys.mac.hardware
A2663	comp.sys.mac.hardware
A2664	comp.sys.mac.hardware
A2665	comp.sys.mac.hardware
A2666	comp.sys.mac.hardware
A2667	comp.sys.mac.hardware
A2668	comp.sys.mac.hardware
A2669	comp.sys.mac.hardware
A267	alt.atheism
A2670	comp.sys.mac.hardware
A2671	comp.sys.mac.hardware
A2672	comp.sys.mac.hardware
A2673	comp.sys.mac.hardware
A2674	comp.sys.mac.hardware
A2675	comp.sys.mac.hardware
A2676	comp.sys.mac.hardware
A2677	comp.sys.mac.hardware
A2678	comp.sys.mac.hardware
A2679	comp.sys.mac.hardware
A268	alt.atheism
A2680	comp.sys.mac.hardware
A2681	comp.sys.mac.hardware
A2682	comp.sys.mac.hardware
A2683	comp.sys.mac.hardware
A2684	comp.sys.mac.hardware
A2685	comp.sys.mac.hardware
A2686	comp.sys.mac.hardware
A2687	comp.sys.mac.hardware
A2688	comp.sys.mac.hardware
A2689	comp.sys.mac.hardware
A269	alt.atheism
A2690	comp.sys.mac.hardware
A2691	comp.sys.mac.hardware
A2692	comp.sys.mac.hardware
A2693	comp.sys.mac.hardware
A2694	comp.sys.mac.hardware
A2695	comp.sys.mac.hardware
A2696	comp.sys.mac.hardware
A2697	comp.sys.mac.hardware
A2698	comp.sys.mac.hardware
A2699	comp.sys.mac.hardware
A27	alt.atheism
A270	alt.atheism
A2700	comp.sys.mac.hardware
A2701	comp.sys.mac.hardware
A2702	comp.sys.mac.hardware
A2703	comp.sys.mac.hardware
A2704	comp.sys.mac.hardware
A2705	comp.sys.mac.hardware
A2706	comp.sys.mac.hardware
A2707	comp.sys.mac.hardware
A2708	comp.sys.mac.hardware
A2709	comp.sys.mac.hardware
A271	alt.atheism
A2710	comp.sys.mac.hardware
A2711	comp.sys.mac.hardware
A2712	comp.sys.mac.hardware
A2713	comp.sys.mac.hardware
A2714	comp.sys.mac.hardware
A2715	comp.sys.mac.hardware
A2716	comp.sys.mac.hardware
A2717	comp.sys.mac.hardware
A2718	comp.sys.mac.hardware
A2719	comp.sys.mac.hardware
A272	alt.atheism
A2720	comp.sys.mac.hardware
A2721	comp.sys.mac.hardware
A2722	comp.sys.mac.hardware
A2723	comp.sys.mac.hardware
A2724	comp.sys.mac.hardware
A2725	comp.sys.mac.hardware
A2726	comp.sys.mac.hardware
A2727	comp.sys.mac.hardware
A2728	comp.sys.mac.hardware
A2729	comp.sys.mac.hardware
A273	alt.atheism
A2730	comp.sys.mac.hardware
A2731	comp.sys.mac.hardware
A2732	comp.sys.mac.hardware
A2733	comp.sys.mac.hardware
A2734	comp.sys.mac.hardware
A2735	comp.sys.mac.hardware
A2736	comp.sys.mac.hardware
A2737	comp.sys.mac.hardware
A2738	comp.sys.mac.hardware
A2739	comp.sys.mac.hardware
A274	alt.atheism
A2740	comp.sys.mac.hardware
A2741	comp.sys.mac.hardware
A2742	comp.sys.mac.hardware
A2743	comp.sys.mac.hardware
A2744	comp.sys.mac.hardware
A2745	comp.sys.mac.hardware
A2746	comp.sys.mac.hardware
A2747	comp.sys.mac.hardware
A2748	comp.sys.mac.hardware
A2749	comp.sys.mac.hardware
A275	alt.atheism
A2750	comp.sys.mac.hardware
A2751	comp.sys.mac.hardware
A2752	comp.sys.mac.hardware
A2753	comp.sys.mac.hardware
A2754	comp.sys.mac.hardware
A2755	comp.sys.mac.hardware
A2756	comp.sys.mac.hardware
A2757	comp.sys.mac.hardware
A2758	comp.sys.mac.hardware
A2759	comp.sys.mac.hardware
A276	alt.atheism
A2760	comp.sys.mac.hardware
A2761	comp.sys.mac.hardware
A2762	comp.sys.mac.hardware
A2763	comp.sys.mac.hardware
A2764	comp.sys.mac.hardware
A2765	comp.sys.mac.hardware
A2766	comp.sys.mac.hardware
A2767	comp.sys.mac.hardware
A2768	comp.sys.mac.hardware
A2769	comp.sys.mac.hardware
A277	alt.atheism
A2770	comp.sys.mac.hardware
A2771	comp.sys.mac.hardware
A2772	comp.sys.mac.hardware
A2773	comp.sys.mac.hardware
A2774	comp.sys.mac.hardware
A2775	comp.sys.mac.hardware
A2776	comp.sys.mac.hardware
A2777	comp.sys.mac.hardware
A2778	comp.sys.mac.hardware
A2779	comp.sys.mac.hardware
A278	alt.atheism
A2780	comp.sys.mac.hardware
A2781	comp.sys.mac.hardware
A2782	comp.sys.mac.hardware
A2783	comp.sys.mac.hardware
A2784	comp.sys.mac.hardware
A2785	comp.sys.mac.hardware
A2786	comp.sys.mac.hardware
A2787	comp.sys.mac.hardware
A2788	comp.sys.mac.hardware
A2789	comp.sys.mac.hardware
A279	alt.atheism
A2790	comp.sys.mac.hardware
A2791	comp.sys.mac.hardware
A2792	comp.sys.mac.hardware
A2793	comp.sys.mac.hardware
A2794	comp.sys.mac.hardware
A2795	comp.sys.mac.hardware
A2796	comp.windows.x
A2797	comp.windows.x
A2798	comp.windows.x
A2799	comp.windows.x
A28	alt.atheism
A280	alt.atheism
A2800	comp.windows.x
A2801	comp.windows.x
A2802	comp.windows.x
A2803	comp.windows.x
A2804	comp.windows.x
A2805	comp.windows.x
A2806	comp.windows.x
A2807	comp.windows.x
A2808	comp.windows.x
A2809	comp.windows.x
A281	alt.atheism
A2810	comp.windows.x
A2811	comp.windows.x
A2812	comp.windows.x
A2813	comp.windows.x
A2814	comp.windows.x
A2815	comp.windows.x
A2816	comp.windows.x
A2817	comp.windows.x
A2818	comp.windows.x
A2819	comp.windows.x
A282	alt.atheism
A2820	comp.windows.x
A2821	comp.windows.x
A2822	comp.windows.x
A2823	comp.windows.x
A2824	comp.windows.x
A2825	comp.windows.x
A2826	comp.windows.x
A2827	comp.windows.x
A2828	comp.windows.x
A2829	comp.windows.x
A283	alt.atheism
A2830	comp.windows.x
A2831	comp.windows.x
A2832	comp.windows.x
A2833	comp.windows.x
A2834	comp.windows.x
A2835	comp.windows.x
A2836	comp.windows.x
A2837	comp.windows.x
A2838	comp.windows.x
A2839	comp.windows.x
A284	alt.atheism
A2840	comp.windows.x
A2841	comp.windows.x
A2842	comp.windows.x
A2843	comp.windows.x
A2844	comp.windows.x
A2845	comp.windows.x
A2846	comp.windows.x
A2847	comp.windows.x
A2848	comp.windows.x
A2849	comp.windows.x
A285	alt.atheism
A2850	comp.windows.x
A2851	comp.windows.x
A2852	comp.windows.x
A2853	comp.windows.x
A2854	comp.windows.x
A2855	comp.windows.x
A2856	comp.windows.x
A2857	comp.windows.x
A2858	comp.windows.x
A2859	comp.windows.x
A286	alt.atheism
A2860	comp.windows.x
A2861	comp.windows.x
A2862	comp.windows.x
A2863	comp.windows.x
A2864	comp.windows.x
A2865	comp.windows.x
A2866	comp.windows.x
A2867	comp.windows.x
A2868	comp.windows.x
A2869	comp.windows.x
A287	alt.atheism
A2870	comp.windows.x
A2871	comp.windows.x
A2872	comp.windows.x
A2873	comp.windows.x
A2874	comp.windows.x
A2875	comp.windows.x
A2876	comp.windows.x
A2877	comp.windows.x
A2878	comp.windows.x
A2879	comp.windows.x
A288	alt.atheism
A2880	comp.windows.x
A2881	comp.windows.x
A2882	comp.windows.x
A2883	comp.windows.x
A2884	comp.windows.x
A2885	comp.windows.x
A2886	comp.windows.x
A2887	comp.windows.x
A2888	comp.windows.x
A2889	comp.windows.x
A289	alt.atheism
A2890	comp.windows.x
A2891	comp.windows.x
A2892	comp.windows.x
A2893	comp.windows.x
A2894	comp.windows.x
A2895	comp.windows.x
A2896	comp.windows.x
A2897	comp.windows.x
A2898	comp.windows.x
A2899	comp.windows.x
A29	alt.atheism
A290	alt.atheism
A2900	comp.windows.x
A2901	comp.windows.x
A2902	comp.windows.x
A2903	comp.windows.x
A2904	comp.windows.x
A2905	comp.windows.x
A2906	comp.windows.x
A2907	comp.windows.x
A2908	comp.windows.x
A2909	comp.windows.x
A291	alt.atheism
A2910	comp.windows.x
A2911	comp.windows.x
A2912	comp.windows.x
A2913	comp.windows.x
A2914	comp.windows.x
A2915	comp.windows.x
A2916	comp.windows.x
A2917	comp.windows.x
A2918	comp.windows.x
A2919	comp.windows.x
A292	alt.atheism
A2920	comp.windows.x
A2921	comp.windows.x
A2922	comp.windows.x
A2923	comp.windows.x
A2924	comp.windows.x
A2925	comp.windows.x
A2926	comp.windows.x
A2927	comp.windows.x
A2928	comp.windows.x
A2929	comp.windows.x
A293	alt.atheism
A2930	comp.windows.x
A2931	comp.windows.x
A2932	comp.windows.x
A2933	comp.windows.x
A2934	comp.windows.x
A2935	comp.windows.x
A2936	comp.windows.x
A2937	comp.windows.x
A2938	comp.windows.x
A2939	comp.windows.x
A294	alt.atheism
A2940	comp.windows.x
A2941	comp.windows.x
A2942	comp.windows.x
A2943	comp.windows.x
A2944	comp.windows.x
A2945	comp.windows.x
A2946	comp.windows.x
A2947	comp.windows.x
A2948	comp.windows.x
A2949	comp.windows.x
A295	alt.atheism
A2950	comp.windows.x
A2951	comp.windows.x
A2952	comp.windows.x
A2953	comp.windows.x
A2954	comp.windows.x
A2955	comp.windows.x
A2956	comp.windows.x
A2957	comp.windows.x
A2958	comp.windows.x
A2959	comp.windows.x
A296	alt.atheism
A2960	comp.windows.x
A2961	comp.windows.x
A2962	comp.windows.x
A2963	comp.windows.x
A2964	comp.windows.x
A2965	comp.windows.x
A2966	comp.windows.x
A2967	comp.windows.x
A2968	comp.windows.x
A2969	comp.windows.x
A297	alt.atheism
A2970	comp.windows.x
A2971	comp.windows.x
A2972	comp.windows.x
A2973	comp.windows.x
A2974	comp.windows.x
A2975	comp.windows.x
A2976	comp.windows.x
A2977	comp.windows.x
A2978	comp.windows.x
A2979	comp.windows.x
A298	alt.atheism
A2980	comp.windows.x
A2981	comp.windows.x
A2982	comp.windows.x
A2983	comp.windows.x
A2984	comp.windows.x
A2985	comp.windows.x
A2986	comp.windows.x
A2987	comp.windows.x
A2988	comp.windows.x
A2989	comp.windows.x
A299	alt.atheism
A2990	comp.windows.x
A2991	comp.windows.x
A2992	comp.windows.x
A2993	comp.windows.x
A2994	comp.windows.x
A2995	comp.windows.x
A2996	comp.windows.x
A2997	comp.windows.x
A2998	comp.windows.x
A2999	comp.windows.x
A3	alt.atheism
A30	alt.atheism
A300	alt.atheism
A3000	comp.windows.x
A3001	comp.windows.x
A3002	comp.windows.x
A3003	comp.windows.x
A3004	comp.windows.x
A3005	comp.windows.x
A3006	comp.windows.x
A3007	comp.windows.x
A3008	comp.windows.x
A3009	comp.windows.x
A301	alt.atheism
A3010	comp.windows.x
A3011	comp.windows.x
A3012	comp.windows.x
A3013	comp.windows.x
A3014	comp.windows.x
A3015	comp.windows.x
A3016	comp.windows.x
A3017	comp.windows.x
A3018	comp.windows.x
A3019	comp.windows.x
A302	alt.atheism
A3020	comp.windows.x
A3021	comp.windows.x
A3022	comp.windows.x
A3023	comp.windows.x
A3024	comp.windows.x
A3025	comp.windows.x
A3026	comp.windows.x
A3027	comp.windows.x
A3028	comp.windows.x
A3029	comp.windows.x
A303	alt.atheism
A3030	comp.windows.x
A3031	comp.windows.x
A3032	comp.windows.x
A3033	comp.windows.x
A3034	comp.windows.x
A3035	comp.windows.x
A3036	comp.windows.x
A3037	comp.windows.x
A3038	comp.windows.x
A3039	comp.windows.x
A304	alt.atheism
A3040	comp.windows.x
A3041	comp.windows.x
A3042	comp.windows.x
A3043	comp.windows.x
A3044	comp.windows.x
A3045	comp.windows.x
A3046	comp.windows.x
A3047	comp.windows.x
A3048	comp.windows.x
A3049	comp.windows.x
A305	alt.atheism
A3050	comp.windows.x
A3051	comp.windows.x
A3052	comp.windows.x
A3053	comp.windows.x
A3054	comp.windows.x
A3055	comp.windows.x
A3056	comp.windows.x
A3057	comp.windows.x
A3058	comp.windows.x
A3059	comp.windows.x
A306	alt.atheism
A3060	comp.windows.x
A3061	comp.windows.x
A3062	comp.windows.x
A3063	comp.windows.x
A3064	comp.windows.x
A3065	comp.windows.x
A3066	comp.windows.x
A3067	comp.windows.x
A3068	comp.windows.x
A3069	comp.windows.x
A307	alt.atheism
A3070	comp.windows.x
A3071	comp.windows.x
A3072	comp.windows.x
A3073	comp.windows.x
A3074	comp.windows.x
A3075	comp.windows.x
A3076	comp.windows.x
A3077	comp.windows.x
A3078	comp.windows.x
A3079	comp.windows.x
A308	alt.atheism
A3080	comp.windows.x
A3081	comp.windows.x
A3082	comp.windows.x
A3083	comp.windows.x
A3084	comp.windows.x
A3085	comp.windows.x
A3086	comp.windows.x
A3087	comp.windows.x
A3088	comp.windows.x
A3089	comp.windows.x
A309	alt.atheism
A3090	comp.windows.x
A3091	comp.windows.x
A3092	comp.windows.x
A3093	comp.windows.x
A3094	comp.windows.x
A3095	comp.windows.x
A3096	comp.windows.x
A3097	comp.windows.x
A3098	comp.windows.x
A3099	comp.windows.x
A31	alt.atheism
A310	alt.atheism
A3100	comp.windows.x
A3101	comp.windows.x
A3102	comp.windows.x
A3103	comp.windows.x
A3104	comp.windows.x
A3105	comp.windows.x
A3106	comp.windows.x
A3107	comp.windows.x
A3108	comp.windows.x
A3109	comp.windows.x
A311	alt.atheism
A3110	comp.windows.x
A3111	comp.windows.x
A3112	comp.windows.x
A3113	comp.windows.x
A3114	comp.windows.x
A3115	comp.windows.x
A3116	comp.windows.x
A3117	comp.windows.x
A3118	comp.windows.x
A3119	comp.windows.x
A312	alt.atheism
A3120	comp.windows.x
A3121	comp.windows.x
A3122	comp.windows.x
A3123	comp.windows.x
A3124	comp.windows.x
A3125	comp.windows.x
A3126	comp.windows.x
A3127	comp.windows.x
A3128	comp.windows.x
A3129	comp.windows.x
A313	alt.atheism
A3130	comp.windows.x
A3131	comp.windows.x
A3132	comp.windows.x
A3133	comp.windows.x
A3134	comp.windows.x
A3135	comp.windows.x
A3136	comp.windows.x
A3137	comp.windows.x
A3138	comp.windows.x
A3139	comp.windows.x
A314	alt.atheism
A3140	comp.windows.x
A3141	comp.windows.x
A3142	comp.windows.x
A3143	comp.windows.x
A3144	comp.windows.x
A3145	comp.windows.x
A3146	comp.windows.x
A3147	comp.windows.x
A3148	comp.windows.x
A3149	comp.windows.x
A315	alt.atheism
A3150	comp.windows.x
A3151	comp.windows.x
A3152	comp.windows.x
A3153	comp.windows.x
A3154	comp.windows.x
A3155	comp.windows.x
A3156	comp.windows.x
A3157	comp.windows.x
A3158	comp.windows.x
A3159	comp.windows.x
A316	alt.atheism
A3160	comp.windows.x
A3161	comp.windows.x
A3162	comp.windows.x
A3163	comp.windows.x
A3164	comp.windows.x
A3165	comp.windows.x
A3166	comp.windows.x
A3167	comp.windows.x
A3168	comp.windows.x
A3169	comp.windows.x
A317	alt.atheism
A3170	comp.windows.x
A3171	comp.windows.x
A3172	comp.windows.x
A3173	comp.windows.x
A3174	comp.windows.x
A3175	comp.windows.x
A3176	comp.windows.x
A3177	comp.windows.x
A3178	comp.windows.x
A3179	comp.windows.x
A318	alt.atheism
A3180	comp.windows.x
A3181	comp.windows.x
A3182	comp.windows.x
A3183	comp.windows.x
A3184	comp.windows.x
A3185	comp.windows.x
A3186	comp.windows.x
A3187	comp.windows.x
A3188	comp.windows.x
A3189	comp.windows.x
A319	alt.atheism
A3190	comp.windows.x
A3191	comp.windows.x
A3192	comp.windows.x
A3193	comp.windows.x
A3194	comp.windows.x
A3195	comp.windows.x
A3196	comp.windows.x
A3197	comp.windows.x
A3198	comp.windows.x
A3199	comp.windows.x
A32	alt.atheism
A320	alt.atheism
A3200	comp.windows.x
A3201	comp.windows.x
A3202	comp.windows.x
A3203	comp.windows.x
A3204	comp.windows.x
A3205	comp.windows.x
A3206	comp.windows.x
A3207	comp.windows.x
A3208	comp.windows.x
A3209	comp.windows.x
A321	alt.atheism
A3210	comp.windows.x
A3211	comp.windows.x
A3212	comp.windows.x
A3213	comp.windows.x
A3214	comp.windows.x
A3215	comp.windows.x
A3216	comp.windows.x
A3217	comp.windows.x
A3218	comp.windows.x
A3219	comp.windows.x
A322	alt.atheism
A3220	comp.windows.x
A3221	comp.windows.x
A3222	comp.windows.x
A3223	comp.windows.x
A3224	comp.windows.x
A3225	comp.windows.x
A3226	comp.windows.x
A3227	comp.windows.x
A3228	comp.windows.x
A3229	comp.windows.x
A323	alt.atheism
A3230	comp.windows.x
A3231	comp.windows.x
A3232	comp.windows.x
A3233	comp.windows.x
A3234	comp.windows.x
A3235	comp.windows.x
A3236	comp.windows.x
A3237	comp.windows.x
A3238	comp.windows.x
A3239	comp.windows.x
A324	alt.atheism
A3240	comp.windows.x
A3241	comp.windows.x
A3242	comp.windows.x
A3243	comp.windows.x
A3244	comp.windows.x
A3245	comp.windows.x
A3246	comp.windows.x
A3247	comp.windows.x
A3248	comp.windows.x
A3249	comp.windows.x
A325	alt.atheism
A3250	comp.windows.x
A3251	comp.windows.x
A3252	comp.windows.x
A3253	comp.windows.x
A3254	comp.windows.x
A3255	comp.windows.x
A3256	comp.windows.x
A3257	comp.windows.x
A3258	comp.windows.x
A3259	comp.windows.x
A326	alt.atheism
A3260	comp.windows.x
A3261	comp.windows.x
A3262	comp.windows.x
A3263	comp.windows.x
A3264	comp.windows.x
A3265	comp.windows.x
A3266	comp.windows.x
A3267	comp.windows.x
A3268	comp.windows.x
A3269	comp.windows.x
A327	alt.atheism
A3270	comp.windows.x
A3271	comp.windows.x
A3272	comp.windows.x
A3273	comp.windows.x
A3274	comp.windows.x
A3275	comp.windows.x
A3276	comp.windows.x
A3277	comp.windows.x
A3278	comp.windows.x
A3279	comp.windows.x
A328	alt.atheism
A3280	comp.windows.x
A3281	comp.windows.x
A3282	comp.windows.x
A3283	comp.windows.x
A3284	comp.windows.x
A3285	comp.windows.x
A3286	comp.windows.x
A3287	comp.windows.x
A3288	comp.windows.x
A3289	comp.windows.x
A329	alt.atheism
A3290	comp.windows.x
A3291	comp.windows.x
A3292	comp.windows.x
A3293	comp.windows.x
A3294	comp.windows.x
A3295	comp.windows.x
A3296	comp.windows.x
A3297	comp.windows.x
A3298	comp.windows.x
A3299	comp.windows.x
A33	alt.atheism
A330	alt.atheism
A3300	comp.windows.x
A3301	comp.windows.x
A3302	comp.windows.x
A3303	comp.windows.x
A3304	comp.windows.x
A3305	comp.windows.x
A3306	comp.windows.x
A3307	comp.windows.x
A3308	comp.windows.x
A3309	comp.windows.x
A331	alt.atheism
A3310	comp.windows.x
